has_null,gender,age,age_o,race,race_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sincere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,like,guess_prob_liked,met,match
1,female,23.0,22.0,European/Caucasian-American,European/Caucasian-American,2.0,6.0,25.0,15.0,25.0,25.0,5.0,5.0,5.0,7.0,5.0,6.0,3.0,7.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,6.0,9.0,10.0,9.0,9.0,0.41,5.0,,6.0,6.0,0.0,1
1,female,23.0,23.0,European/Caucasian-American,Other,2.0,6.0,55.0,2.0,1.0,40.0,1.0,1.0,5.0,10.0,9.0,9.0,5.0,6.0,15.0,15.0,18.0,18.0,14.0,20.0,9.0,7.0,8.0,8.0,9.0,7.0,0.35,5.0,,5.0,5.0,0.0,0
1,female,23.0,25.0,European/Caucasian-American,European/Caucasian-American,2.0,6.0,50.0,5.0,5.0,5.0,5.0,30.0,6.0,9.0,7.0,5.0,3.0,3.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,7.0,9.0,7.0,10.0,7.0,0.53,5.0,,5.0,4.0,0.0,0
1,female,23.0,30.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,6.0,20.0,40.0,5.0,20.0,5.0,10.0,5.0,5.0,4.0,3.0,4.0,3.0,15.0,15.0,18.0,18.0,14.0,20.0,6.0,8.0,10.0,7.0,10.0,8.0,0.44,5.0,,6.0,2.0,0.0,0
1,female,23.0,29.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,6.0,35.0,30.0,25.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,8.0,9.0,8.0,9.0,7.0,0.47,5.0,,5.0,5.0,0.0,0
1,female,23.0,27.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,6.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,15.0,15.0,18.0,18.0,14.0,20.0,6.0,8.0,10.0,6.0,9.0,5.0,0.4,5.0,,5.0,4.0,0.0,0
1,female,23.0,21.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,35.0,5.0,30.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,8.0,7.0,14.0,15.0,16.0,17.0,18.0,20.0,6.0,4.0,8.0,8.0,4.0,5.0,0.14,4.0,,6.0,6.0,0.0,0
1,female,23.0,24.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,35.0,10.0,25.0,20.0,5.0,5.0,9.0,9.0,10.0,9.0,9.0,9.0,14.0,15.0,16.0,17.0,18.0,20.0,5.0,4.0,5.0,6.0,6.0,6.0,0.4,4.0,,5.0,7.0,0.0,0
1,female,23.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,40.0,10.0,0.0,45.0,0.0,5.0,7.0,4.0,5.0,4.0,4.0,0.0,14.0,15.0,16.0,17.0,18.0,20.0,4.0,3.0,6.0,2.0,2.0,2.0,0.36,4.0,,2.0,5.0,0.0,0
1,female,23.0,27.0,European/Caucasian-American,Latino/HispanicAmerican,1.0,5.0,30.0,25.0,10.0,20.0,0.0,15.0,7.0,9.0,7.0,8.0,5.0,5.0,14.0,15.0,16.0,17.0,18.0,20.0,4.0,4.0,6.0,5.0,10.0,4.0,0.38,4.0,,5.0,6.0,,0
1,female,23.0,26.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,50.0,10.0,10.0,30.0,0.0,0.0,7.0,9.0,7.0,8.0,7.0,,14.0,15.0,16.0,17.0,18.0,20.0,8.0,2.0,6.0,4.0,10.0,2.0,-0.22,4.0,,4.0,5.0,0.0,0
1,female,23.0,30.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,5.0,8.0,9.0,6.0,8.0,4.0,14.0,15.0,16.0,17.0,18.0,20.0,7.0,7.0,10.0,9.0,10.0,8.0,0.39,4.0,,8.0,6.0,0.0,0
1,female,23.0,28.0,European/Caucasian-American,Latino/HispanicAmerican,1.0,5.0,30.0,20.0,25.0,15.0,10.0,0.0,8.0,7.0,7.0,8.0,4.0,7.0,14.0,15.0,16.0,17.0,18.0,20.0,6.0,4.0,7.0,3.0,7.0,6.0,0.28,4.0,,6.0,5.0,0.0,1
1,female,23.0,26.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,5.0,15.0,30.0,25.0,20.0,0.0,10.0,5.0,6.0,6.0,5.0,4.0,5.0,14.0,15.0,16.0,17.0,18.0,20.0,6.0,3.0,4.0,2.0,9.0,4.0,0.35,4.0,,5.0,4.0,0.0,0
1,female,23.0,22.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,6.0,5.0,,6.0,,,14.0,15.0,16.0,17.0,18.0,20.0,8.0,2.0,4.0,5.0,10.0,2.0,0.48,4.0,,4.0,5.0,0.0,0
1,female,23.0,23.0,European/Caucasian-American,Other,1.0,5.0,55.0,2.0,1.0,40.0,1.0,1.0,7.0,9.0,8.0,8.0,7.0,6.0,14.0,15.0,16.0,17.0,18.0,20.0,7.0,7.0,8.0,8.0,7.0,4.0,0.12,4.0,,6.0,5.0,0.0,0
1,female,23.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,50.0,5.0,5.0,5.0,5.0,30.0,6.0,7.0,7.0,7.0,7.0,7.0,14.0,15.0,16.0,17.0,18.0,20.0,4.0,6.0,8.0,7.0,9.0,2.0,0.46,4.0,,4.0,5.0,0.0,1
1,female,23.0,30.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,5.0,20.0,40.0,5.0,20.0,5.0,10.0,6.0,6.0,5.0,6.0,5.0,4.0,14.0,15.0,16.0,17.0,18.0,20.0,2.0,7.0,10.0,2.0,10.0,2.0,0.44,4.0,,3.0,5.0,0.0,0
1,female,23.0,29.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,5.0,35.0,30.0,25.0,5.0,0.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,14.0,15.0,16.0,17.0,18.0,20.0,2.0,7.0,8.0,6.0,10.0,3.0,0.3,4.0,,3.0,7.0,,0
1,female,23.0,27.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0,6.0,5.0,6.0,4.0,5.0,4.0,14.0,15.0,16.0,17.0,18.0,20.0,3.0,9.0,10.0,3.0,10.0,2.0,0.31,4.0,,3.0,3.0,0.0,0
1,female,29.0,21.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,35.0,5.0,30.0,20.0,5.0,5.0,8.0,5.0,8.0,5.0,7.0,5.0,20.0,10.0,50.0,5.0,10.0,5.0,8.0,9.0,9.0,6.0,9.0,,0.38,7.0,,7.0,7.0,0.0,0
1,female,29.0,24.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,35.0,10.0,25.0,20.0,5.0,5.0,9.0,7.0,9.0,6.0,7.0,5.0,20.0,10.0,50.0,5.0,10.0,5.0,6.0,6.0,7.0,8.0,9.0,,-0.09,7.0,,5.0,8.0,0.0,0
1,female,29.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,40.0,10.0,0.0,45.0,0.0,5.0,9.0,1.0,7.0,5.0,4.0,3.0,20.0,10.0,50.0,5.0,10.0,5.0,3.0,9.0,9.0,3.0,9.0,0.0,0.45,7.0,,6.0,7.0,0.0,0
1,female,29.0,27.0,European/Caucasian-American,Latino/HispanicAmerican,1.0,5.0,30.0,25.0,10.0,20.0,0.0,15.0,8.0,6.0,8.0,3.0,3.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,6.0,7.0,9.0,,7.0,,0.59,7.0,,5.0,5.0,0.0,0
1,female,29.0,26.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,50.0,10.0,10.0,30.0,0.0,0.0,6.0,6.0,7.0,9.0,7.0,4.0,20.0,10.0,50.0,5.0,10.0,5.0,8.0,7.0,8.0,8.0,9.0,3.0,0.26,7.0,,8.0,8.0,0.0,0
1,female,29.0,30.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,40.0,12.0,18.0,12.0,6.0,12.0,9.0,5.0,6.0,7.0,7.0,4.0,20.0,10.0,50.0,5.0,10.0,5.0,7.0,7.0,7.0,6.0,7.0,,0.48,7.0,,6.0,7.0,0.0,1
1,female,29.0,28.0,European/Caucasian-American,Latino/HispanicAmerican,1.0,5.0,30.0,20.0,25.0,15.0,10.0,0.0,9.0,8.0,8.0,6.0,5.0,5.0,20.0,10.0,50.0,5.0,10.0,5.0,7.0,7.0,9.0,5.0,9.0,,0.67,7.0,,5.0,8.0,0.0,1
1,female,29.0,26.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,5.0,15.0,30.0,25.0,20.0,0.0,10.0,4.0,5.0,6.0,5.0,5.0,4.0,20.0,10.0,50.0,5.0,10.0,5.0,7.0,7.0,9.0,3.0,9.0,0.0,0.49,7.0,,5.0,5.0,0.0,0
1,female,29.0,22.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,8.0,7.0,7.0,8.0,6.0,7.0,20.0,10.0,50.0,5.0,10.0,5.0,9.0,3.0,10.0,9.0,10.0,,0.5,7.0,,7.0,5.0,0.0,1
1,female,29.0,23.0,European/Caucasian-American,Other,1.0,5.0,55.0,2.0,1.0,40.0,1.0,1.0,7.0,9.0,7.0,7.0,5.0,6.0,20.0,10.0,50.0,5.0,10.0,5.0,8.0,9.0,9.0,4.0,9.0,,0.46,7.0,,4.0,5.0,0.0,0
1,female,29.0,25.0,European/Caucasian-American,European/Caucasian-American,1.0,5.0,50.0,5.0,5.0,5.0,5.0,30.0,8.0,7.0,7.0,7.0,5.0,5.0,20.0,10.0,50.0,5.0,10.0,5.0,5.0,9.0,10.0,5.0,9.0,5.0,0.21,7.0,,5.0,1.0,0.0,0
1,female,29.0,30.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,5.0,20.0,40.0,5.0,20.0,5.0,10.0,6.0,5.0,5.0,6.0,5.0,3.0,20.0,10.0,50.0,5.0,10.0,5.0,0.0,10.0,10.0,3.0,10.0,5.0,0.22,7.0,,6.0,9.0,0.0,0
1,female,29.0,29.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,5.0,35.0,30.0,25.0,5.0,0.0,5.0,8.0,7.0,7.0,6.0,6.0,6.0,20.0,10.0,50.0,5.0,10.0,5.0,4.0,10.0,10.0,7.0,10.0,,0.43,7.0,,7.0,10.0,0.0,0
1,female,29.0,27.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,5.0,30.0,30.0,30.0,5.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,20.0,10.0,50.0,5.0,10.0,5.0,3.0,10.0,10.0,3.0,10.0,0.0,0.48,7.0,,5.0,5.0,0.0,0
1,male,21.0,22.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,8.0,2.0,10.0,25.0,15.0,20.0,15.0,15.0,8.0,7.0,9.0,9.0,8.0,5.0,35.0,5.0,30.0,20.0,5.0,5.0,5.0,8.0,7.0,7.0,8.0,5.0,0.59,7.0,,8.0,8.0,0.0,0
1,male,21.0,27.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,8.0,2.0,15.0,15.0,25.0,15.0,15.0,15.0,7.0,8.0,9.0,7.0,9.0,3.0,35.0,5.0,30.0,20.0,5.0,5.0,4.0,4.0,7.0,4.0,8.0,2.0,0.45,7.0,,4.0,5.0,0.0,0
1,male,21.0,28.0,European/Caucasian-American,European/Caucasian-American,8.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,9.0,10.0,10.0,8.0,10.0,8.0,35.0,5.0,30.0,20.0,5.0,5.0,7.0,7.0,8.0,5.0,7.0,2.0,0.03,7.0,,7.0,4.0,0.0,0
1,male,21.0,30.0,European/Caucasian-American,Other,8.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,7.0,7.0,5.0,5.0,7.0,35.0,5.0,30.0,20.0,5.0,5.0,6.0,9.0,8.0,9.0,8.0,8.0,0.11,7.0,,4.0,5.0,7.0,0
1,male,21.0,27.0,European/Caucasian-American,European/Caucasian-American,8.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,8.0,6.0,6.0,8.0,7.0,7.0,35.0,5.0,30.0,20.0,5.0,5.0,7.0,7.0,8.0,6.0,7.0,5.0,0.18,7.0,,6.0,5.0,0.0,0
1,male,21.0,22.0,European/Caucasian-American,Black/AfricanAmerican,8.0,2.0,25.0,5.0,20.0,25.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,35.0,5.0,30.0,20.0,5.0,5.0,10.0,8.0,3.0,10.0,10.0,5.0,0.1,7.0,,8.0,10.0,0.0,0
1,male,21.0,23.0,European/Caucasian-American,European/Caucasian-American,8.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,35.0,5.0,30.0,20.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,0.53,7.0,,10.0,10.0,0.0,0
1,male,21.0,23.0,European/Caucasian-American,European/Caucasian-American,8.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,10.0,9.0,10.0,10.0,10.0,9.0,35.0,5.0,30.0,20.0,5.0,5.0,5.0,8.0,8.0,8.0,9.0,7.0,0.22,7.0,,8.0,7.0,0.0,0
1,male,21.0,23.0,European/Caucasian-American,European/Caucasian-American,8.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,6.0,4.0,8.0,8.0,4.0,5.0,35.0,5.0,30.0,20.0,5.0,5.0,6.0,8.0,8.0,8.0,8.0,7.0,0.14,7.0,,9.0,9.0,0.0,0
1,male,21.0,29.0,European/Caucasian-American,European/Caucasian-American,8.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,8.0,9.0,9.0,6.0,9.0,,35.0,5.0,30.0,20.0,5.0,5.0,8.0,5.0,8.0,5.0,7.0,5.0,0.38,7.0,,7.0,3.0,0.0,0
1,male,24.0,22.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,4.0,2.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,9.0,9.0,8.0,7.0,3.0,35.0,10.0,25.0,20.0,5.0,5.0,7.0,9.0,9.0,8.0,7.0,7.0,-0.41,7.0,,9.0,5.0,0.0,0
1,male,24.0,27.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,4.0,2.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,8.0,8.0,7.0,7.0,2.0,35.0,10.0,25.0,20.0,5.0,5.0,8.0,7.0,8.0,6.0,10.0,5.0,-0.46,7.0,,5.0,4.0,0.0,0
1,male,24.0,28.0,European/Caucasian-American,European/Caucasian-American,4.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,4.0,6.0,9.0,6.0,9.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0,7.0,10.0,10.0,7.0,8.0,6.0,0.15,7.0,,6.0,6.0,0.0,0
1,male,24.0,30.0,European/Caucasian-American,Other,4.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,4.0,4.0,5.0,3.0,7.0,35.0,10.0,25.0,20.0,5.0,5.0,6.0,8.0,9.0,9.0,8.0,8.0,-0.11,7.0,,8.0,5.0,0.0,0
1,male,24.0,27.0,European/Caucasian-American,European/Caucasian-American,4.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,6.0,6.0,5.0,6.0,35.0,10.0,25.0,20.0,5.0,5.0,7.0,8.0,8.0,7.0,7.0,8.0,-0.11,7.0,,7.0,7.0,0.0,0
1,male,24.0,22.0,European/Caucasian-American,Black/AfricanAmerican,4.0,2.0,25.0,5.0,20.0,25.0,15.0,10.0,8.0,10.0,7.0,10.0,9.0,10.0,35.0,10.0,25.0,20.0,5.0,5.0,7.0,10.0,7.0,10.0,6.0,8.0,0.01,7.0,,8.0,7.0,0.0,1
1,male,24.0,23.0,European/Caucasian-American,European/Caucasian-American,4.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,35.0,10.0,25.0,20.0,5.0,5.0,9.0,9.0,9.0,10.0,8.0,5.0,-0.05,7.0,,7.0,7.0,1.0,0
1,male,24.0,23.0,European/Caucasian-American,European/Caucasian-American,4.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,7.0,9.0,8.0,9.0,8.0,35.0,10.0,25.0,20.0,5.0,5.0,8.0,8.0,8.0,8.0,7.0,8.0,0.14,7.0,,9.0,7.0,0.0,1
1,male,24.0,23.0,European/Caucasian-American,European/Caucasian-American,4.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,5.0,4.0,5.0,6.0,6.0,6.0,35.0,10.0,25.0,20.0,5.0,5.0,9.0,9.0,10.0,9.0,9.0,9.0,0.4,7.0,,9.0,8.0,0.0,0
1,male,24.0,29.0,European/Caucasian-American,European/Caucasian-American,4.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,6.0,6.0,7.0,8.0,9.0,,35.0,10.0,25.0,20.0,5.0,5.0,9.0,7.0,9.0,6.0,7.0,5.0,-0.09,7.0,,8.0,4.0,0.0,0
1,male,25.0,22.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,7.0,8.0,6.0,8.0,1.0,40.0,10.0,0.0,45.0,0.0,5.0,5.0,7.0,3.0,3.0,3.0,0.0,0.15,6.0,,6.0,8.0,0.0,0
1,male,25.0,27.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,8.0,8.0,8.0,7.0,2.0,40.0,10.0,0.0,45.0,0.0,5.0,6.0,3.0,5.0,4.0,5.0,1.0,-0.06,6.0,,5.0,4.0,0.0,1
1,male,25.0,28.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,15.0,30.0,30.0,10.0,10.0,5.0,7.0,10.0,10.0,10.0,10.0,9.0,40.0,10.0,0.0,45.0,0.0,5.0,8.0,8.0,7.0,7.0,7.0,10.0,-0.11,6.0,,8.0,7.0,0.0,1
1,male,25.0,30.0,European/Caucasian-American,Other,1.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,5.0,6.0,5.0,40.0,10.0,0.0,45.0,0.0,5.0,4.0,2.0,4.0,4.0,5.0,3.0,0.26,6.0,,6.0,3.0,0.0,1
1,male,25.0,27.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,30.0,15.0,15.0,30.0,0.0,10.0,7.0,6.0,7.0,5.0,8.0,5.0,40.0,10.0,0.0,45.0,0.0,5.0,6.0,6.0,5.0,4.0,4.0,2.0,0.35,6.0,,6.0,4.0,0.0,0
1,male,25.0,22.0,European/Caucasian-American,Black/AfricanAmerican,1.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,6.0,10.0,8.0,5.0,9.0,7.0,40.0,10.0,0.0,45.0,0.0,5.0,6.0,0.0,5.0,5.0,5.0,0.0,0.14,6.0,,5.0,3.0,0.0,0
1,male,25.0,23.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,8.0,10.0,8.0,7.0,40.0,10.0,0.0,45.0,0.0,5.0,8.0,1.0,5.0,5.0,5.0,0.0,-0.05,6.0,,5.0,3.0,1.0,0
1,male,25.0,23.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,9.0,10.0,7.0,10.0,7.0,40.0,10.0,0.0,45.0,0.0,5.0,7.0,5.0,5.0,4.0,2.0,0.0,-0.06,6.0,,5.0,4.0,0.0,1
1,male,25.0,23.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,14.0,15.0,16.0,17.0,18.0,20.0,4.0,3.0,6.0,2.0,2.0,2.0,40.0,10.0,0.0,45.0,0.0,5.0,7.0,4.0,5.0,4.0,4.0,0.0,0.36,6.0,,5.0,3.0,0.0,0
1,male,25.0,29.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,20.0,10.0,50.0,5.0,10.0,5.0,3.0,9.0,9.0,3.0,9.0,0.0,40.0,10.0,0.0,45.0,0.0,5.0,9.0,1.0,7.0,5.0,4.0,3.0,0.45,6.0,,6.0,4.0,0.0,0
1,male,27.0,22.0,Latino/HispanicAmerican,Asian/PacificIslander/Asian-American,1.0,3.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,7.0,8.0,2.0,30.0,25.0,10.0,20.0,0.0,15.0,6.0,7.0,7.0,7.0,6.0,4.0,0.38,7.0,,6.0,5.0,0.0,0
1,male,27.0,27.0,Latino/HispanicAmerican,Asian/PacificIslander/Asian-American,1.0,3.0,15.0,15.0,25.0,15.0,15.0,15.0,6.0,9.0,9.0,8.0,8.0,5.0,30.0,25.0,10.0,20.0,0.0,15.0,5.0,5.0,6.0,4.0,7.0,4.0,0.14,7.0,,5.0,3.0,0.0,0
1,male,27.0,28.0,Latino/HispanicAmerican,European/Caucasian-American,1.0,3.0,15.0,30.0,30.0,10.0,10.0,5.0,8.0,10.0,9.0,9.0,10.0,9.0,30.0,25.0,10.0,20.0,0.0,15.0,7.0,9.0,6.0,5.0,3.0,5.0,0.23,7.0,,6.0,7.0,0.0,0
1,male,27.0,30.0,Latino/HispanicAmerican,Other,1.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,6.0,6.0,6.0,4.0,4.0,30.0,25.0,10.0,20.0,0.0,15.0,5.0,5.0,7.0,7.0,4.0,2.0,0.2,7.0,,5.0,6.0,0.0,0
1,male,27.0,27.0,Latino/HispanicAmerican,European/Caucasian-American,1.0,3.0,30.0,15.0,15.0,30.0,0.0,10.0,6.0,7.0,8.0,9.0,7.0,8.0,30.0,25.0,10.0,20.0,0.0,15.0,8.0,8.0,8.0,6.0,7.0,7.0,0.13,7.0,,6.0,7.0,0.0,0
1,male,27.0,22.0,Latino/HispanicAmerican,Black/AfricanAmerican,1.0,3.0,25.0,5.0,20.0,25.0,15.0,10.0,7.0,9.0,9.0,8.0,9.0,,30.0,25.0,10.0,20.0,0.0,15.0,4.0,5.0,5.0,7.0,7.0,4.0,0.56,7.0,,6.0,5.0,0.0,0
1,male,27.0,23.0,Latino/HispanicAmerican,European/Caucasian-American,1.0,3.0,28.0,8.0,17.0,22.0,17.0,8.0,7.0,10.0,9.0,9.0,9.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,7.0,6.0,7.0,8.0,8.0,5.0,-0.02,7.0,,6.0,5.0,,0
1,male,27.0,23.0,Latino/HispanicAmerican,European/Caucasian-American,1.0,3.0,15.0,15.0,18.0,18.0,14.0,20.0,7.0,8.0,10.0,8.0,10.0,7.0,30.0,25.0,10.0,20.0,0.0,15.0,9.0,6.0,6.0,6.0,6.0,6.0,0.35,7.0,,6.0,7.0,0.0,0
1,male,27.0,23.0,Latino/HispanicAmerican,European/Caucasian-American,1.0,3.0,14.0,15.0,16.0,17.0,18.0,20.0,4.0,4.0,6.0,5.0,10.0,4.0,30.0,25.0,10.0,20.0,0.0,15.0,7.0,9.0,7.0,8.0,5.0,5.0,0.38,7.0,,8.0,8.0,0.0,0
1,male,27.0,29.0,Latino/HispanicAmerican,European/Caucasian-American,1.0,3.0,20.0,10.0,50.0,5.0,10.0,5.0,6.0,7.0,9.0,,7.0,,30.0,25.0,10.0,20.0,0.0,15.0,8.0,6.0,8.0,3.0,3.0,2.0,0.59,7.0,,5.0,4.0,0.0,0
1,male,26.0,22.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,5.0,1.0,10.0,25.0,15.0,20.0,15.0,15.0,7.0,6.0,8.0,7.0,8.0,2.0,50.0,10.0,10.0,30.0,0.0,0.0,3.0,8.0,7.0,6.0,6.0,,0.33,3.0,,4.0,5.0,0.0,0
1,male,26.0,27.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,5.0,1.0,15.0,15.0,25.0,15.0,15.0,15.0,8.0,7.0,8.0,8.0,7.0,4.0,50.0,10.0,10.0,30.0,0.0,0.0,6.0,6.0,7.0,2.0,9.0,5.0,-0.03,3.0,,4.0,3.0,0.0,0
1,male,26.0,28.0,European/Caucasian-American,European/Caucasian-American,5.0,1.0,15.0,30.0,30.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,9.0,50.0,10.0,10.0,30.0,0.0,0.0,7.0,9.0,8.0,7.0,7.0,,-0.23,3.0,,7.0,5.0,0.0,0
1,male,26.0,30.0,European/Caucasian-American,Other,5.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,6.0,5.0,5.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,5.0,8.0,6.0,8.0,8.0,5.0,0.13,3.0,,5.0,7.0,0.0,0
1,male,26.0,27.0,European/Caucasian-American,European/Caucasian-American,5.0,1.0,30.0,15.0,15.0,30.0,0.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,50.0,10.0,10.0,30.0,0.0,0.0,7.0,8.0,7.0,7.0,6.0,,0.14,3.0,,6.0,4.0,0.0,0
1,male,26.0,22.0,European/Caucasian-American,Black/AfricanAmerican,5.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,8.0,9.0,8.0,8.0,8.0,6.0,50.0,10.0,10.0,30.0,0.0,0.0,3.0,3.0,5.0,9.0,6.0,,-0.27,3.0,,4.0,2.0,0.0,0
1,male,26.0,23.0,European/Caucasian-American,European/Caucasian-American,5.0,1.0,28.0,8.0,17.0,22.0,17.0,8.0,10.0,9.0,9.0,10.0,10.0,9.0,50.0,10.0,10.0,30.0,0.0,0.0,6.0,5.0,5.0,9.0,7.0,6.0,0.11,3.0,,4.0,1.0,1.0,0
1,male,26.0,23.0,European/Caucasian-American,European/Caucasian-American,5.0,1.0,15.0,15.0,18.0,18.0,14.0,20.0,8.0,6.0,9.0,8.0,9.0,7.0,50.0,10.0,10.0,30.0,0.0,0.0,5.0,6.0,5.0,4.0,6.0,,-0.08,3.0,,4.0,2.0,0.0,0
1,male,26.0,23.0,European/Caucasian-American,European/Caucasian-American,5.0,1.0,14.0,15.0,16.0,17.0,18.0,20.0,8.0,2.0,6.0,4.0,10.0,2.0,50.0,10.0,10.0,30.0,0.0,0.0,7.0,9.0,7.0,8.0,7.0,,-0.22,3.0,,7.0,6.0,0.0,0
1,male,26.0,29.0,European/Caucasian-American,European/Caucasian-American,5.0,1.0,20.0,10.0,50.0,5.0,10.0,5.0,8.0,7.0,8.0,8.0,9.0,3.0,50.0,10.0,10.0,30.0,0.0,0.0,6.0,6.0,7.0,9.0,7.0,4.0,0.26,3.0,,7.0,5.0,0.0,0
1,male,30.0,22.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,6.0,7.0,2.0,40.0,12.0,18.0,12.0,6.0,12.0,6.0,6.0,3.0,3.0,3.0,2.0,0.27,5.0,,3.0,4.0,,0
